team,gymnast,bio_link
UCLA,Stella Savvidou,https://uclabruins.com/sports/womens-gymnastics/roster/stella-savvidou/802
UIC,Abby Hasanov,https://uicflames.com/sports/womens-gymnastics/roster/abby-hasanov/6036
UIC,Alexandra Vedenin,https://uicflames.com/sports/womens-gymnastics/roster/alexandra-vedenin/2906
UIC,Alisa Sheremeta,https://uicflames.com/sports/womens-gymnastics/roster/alisa-sheremeta/6046
UIC,Allison Broad,https://uicflames.com/sports/womens-gymnastics/roster/allison-broad/6035
UIC,Amelia Rafferty,https://uicflames.com/sports/womens-gymnastics/roster/amelia-rafferty/4696
UIC,Ashley Albrecht,https://uicflames.com/sports/womens-gymnastics/roster/ashley-albrecht/6031
UIC,Chelsea Bailey,https://uicflames.com/sports/womens-gymnastics/roster/chelsea-bailey/2148
UIC,Citlali Cuevas,https://uicflames.com/sports/womens-gymnastics/roster/citlali-cuevas/2151
UIC,Daniela Maciel,https://uicflames.com/sports/womens-gymnastics/roster/daniela-maciel/6038
UIC,Emily DeCesare,https://uicflames.com/sports/womens-gymnastics/roster/emily-decesare/3145
UIC,Gabrielle May,https://uicflames.com/sports/womens-gymnastics/roster/gabrielle-may/2154
UIC,Giulia Hindermann,https://uicflames.com/sports/womens-gymnastics/roster/giulia-hindermann/2894
UIC,Jenna Squillo,https://uicflames.com/sports/womens-gymnastics/roster/jenna-squillo/6042
UIC,Jessica Myers,https://uicflames.com/sports/womens-gymnastics/roster/jessica-myers/3149
UIC,Katie Snyder,https://uicflames.com/sports/womens-gymnastics/roster/katie-snyder/4697
UIC,Kayla Baddeley,https://uicflames.com/sports/womens-gymnastics/roster/kayla-baddeley/6033
UIC,Kerensa Mitchell,https://uicflames.com/sports/womens-gymnastics/roster/kerensa-mitchell/2898
UIC,Kimberly Randall,https://uicflames.com/sports/womens-gymnastics/roster/kimberly-randall/2159
UIC,Maddie Nowak,https://uicflames.com/sports/womens-gymnastics/roster/maddie-nowak/6041
UIC,Mikailla Northern,https://uicflames.com/sports/womens-gymnastics/roster/mikailla-northern/6040
UIC,Nicole Szabo,https://uicflames.com/sports/womens-gymnastics/roster/nicole-szabo/3156
UIC,Nikki Woodruff,https://uicflames.com/sports/womens-gymnastics/roster/nikki-woodruff/3155
UIC,Riley Cholod,https://uicflames.com/sports/womens-gymnastics/roster/riley-cholod/4687
UIC,Riley Mahoney,https://uicflames.com/sports/womens-gymnastics/roster/riley-mahoney/6039
UIC,Ryann Conners,https://uicflames.com/sports/womens-gymnastics/roster/ryann-conners/3144
UIC,Sabrina Tomassini,https://uicflames.com/sports/womens-gymnastics/roster/sabrina-tomassini/6043
UIC,Serena Baker,https://uicflames.com/sports/womens-gymnastics/roster/serena-baker/6034
UIC,Toni Alicke,https://uicflames.com/sports/womens-gymnastics/roster/toni-alicke/6032
UW-Eau Claire,Abby Weber,https://blugolds.com/sports/womens-gymnastics/roster/abby-weber/9604
UW-Eau Claire,Addie Gallun,https://blugolds.com/sports/womens-gymnastics/roster/addie-gallun/18704
UW-Eau Claire,Ali Farmer,https://blugolds.com/sports/womens-gymnastics/roster/ali-farmer/9435
UW-Eau Claire,Amelia Moorehouse,https://blugolds.com/sports/womens-gymnastics/roster/amelia-moorehouse/9531
UW-Eau Claire,Andrea Gessner,https://blugolds.com/sports/womens-gymnastics/roster/andrea-gessner/9590
UW-Eau Claire,Andrea O'Connell,https://blugolds.com/sports/womens-gymnastics/roster/andrea-o-connell/18708
UW-Eau Claire,Annabelle Howat,https://blugolds.com/sports/womens-gymnastics/roster/annabelle-howat/9548
UW-Eau Claire,Ashley Benes,https://blugolds.com/sports/womens-gymnastics/roster/ashley-benes/9563
UW-Eau Claire,Ava Obermoller,https://blugolds.com/sports/womens-gymnastics/roster/ava-obermoller/18709
UW-Eau Claire,Bailee Espelien,https://blugolds.com/sports/womens-gymnastics/roster/bailee-espelien/9499
UW-Eau Claire,Bailey Davidson,https://blugolds.com/sports/womens-gymnastics/roster/bailey-davidson/9587
UW-Eau Claire,Bailey Peter,https://blugolds.com/sports/womens-gymnastics/roster/bailey-peter/9484
UW-Eau Claire,Bailey Thomas,https://blugolds.com/sports/womens-gymnastics/roster/bailey-thomas/14311
UW-Eau Claire,Becca Wilcox,https://blugolds.com/sports/womens-gymnastics/roster/becca-wilcox/9513
UW-Eau Claire,Brooklynn Einck,https://blugolds.com/sports/womens-gymnastics/roster/brooklynn-einck/18703
UW-Eau Claire,Cadence Cordova,https://blugolds.com/sports/womens-gymnastics/roster/cadence-cordova/18698
UW-Eau Claire,Christina Leikam,https://blugolds.com/sports/womens-gymnastics/roster/christina-leikam/14304
UW-Eau Claire,Claire Lorbiecki,https://blugolds.com/sports/womens-gymnastics/roster/claire-lorbiecki/9528
UW-Eau Claire,Clare Mascia,https://blugolds.com/sports/womens-gymnastics/roster/clare-mascia/9530
UW-Eau Claire,Danielle Malecha,https://blugolds.com/sports/womens-gymnastics/roster/danielle-malecha/9594
UW-Eau Claire,Destiny Cobbs,https://blugolds.com/sports/womens-gymnastics/roster/destiny-cobbs/9495
UW-Eau Claire,Dez Stanton,https://blugolds.com/sports/womens-gymnastics/roster/dez-stanton/9442
UW-Eau Claire,Elizabeth Stubbs,https://blugolds.com/sports/womens-gymnastics/roster/elizabeth-stubbs/9444
UW-Eau Claire,Emily Leese (UW-Eau Claire),https://blugolds.com/sports/womens-gymnastics/roster/emily-leese/18707
UW-Eau Claire,Emily Van Krevelen,https://blugolds.com/sports/womens-gymnastics/roster/emily-van-krevelen/9487
UW-Eau Claire,Emma Barry,https://blugolds.com/sports/womens-gymnastics/roster/emma-barry/14296
UW-Eau Claire,Erin Donovan,https://blugolds.com/sports/womens-gymnastics/roster/erin-donovan/18701
UW-Eau Claire,Erin Hillegonds,https://blugolds.com/sports/womens-gymnastics/roster/erin-hillegonds/9547
UW-Eau Claire,Erin Olson,https://blugolds.com/sports/womens-gymnastics/roster/erin-olson/9483
UW-Eau Claire,Georgia Guynn,https://blugolds.com/sports/womens-gymnastics/roster/georgia-guynn/18705
UW-Eau Claire,Haiven Gipson,https://blugolds.com/sports/womens-gymnastics/roster/haiven-gipson/14301
UW-Eau Claire,Hannah Lewis,https://blugolds.com/sports/womens-gymnastics/roster/hannah-lewis/9527
UW-Eau Claire,Hannah Wendel,https://blugolds.com/sports/womens-gymnastics/roster/hannah-wendel/9536
UW-Eau Claire,Harriet Toth,https://blugolds.com/sports/womens-gymnastics/roster/harriet-toth/18711
UW-Eau Claire,Jada DeBoer,https://blugolds.com/sports/womens-gymnastics/roster/jada-deboer/9565
UW-Eau Claire,Jessica Dhaene,https://blugolds.com/sports/womens-gymnastics/roster/jessica-dhaene/9473
UW-Eau Claire,Jordan Ehde,https://blugolds.com/sports/womens-gymnastics/roster/coaches/jordan-ehde/538
UW-Eau Claire,Julia Stedman,https://blugolds.com/sports/womens-gymnastics/roster/julia-stedman/9464
UW-Eau Claire,Kaitlyn Trunkel,https://blugolds.com/sports/womens-gymnastics/roster/kaitlyn-trunkel/9581
UW-Eau Claire,Kaiya Lindhardt,https://blugolds.com/sports/womens-gymnastics/roster/kaiya-lindhardt/9574
UW-Eau Claire,Karly Albers,https://blugolds.com/sports/womens-gymnastics/roster/karly-albers/9585
UW-Eau Claire,Katie Fahrenkamp,https://blugolds.com/sports/womens-gymnastics/roster/katie-fahrenkamp/9589
UW-Eau Claire,Katy vanNatta,https://blugolds.com/sports/womens-gymnastics/roster/katy-vannatta/9603
UW-Eau Claire,Kellie Dougherty,https://blugolds.com/sports/womens-gymnastics/roster/kellie-dougherty/9452
UW-Eau Claire,Kellie Dougherty,https://blugolds.com/sports/womens-gymnastics/roster/kellie-dougherty/9452
UW-Eau Claire,Kelsey Donovan,https://blugolds.com/sports/womens-gymnastics/roster/kelsey-donovan/18702
UW-Eau Claire,Kiya Bjorge,https://blugolds.com/sports/womens-gymnastics/roster/kiya-bjorge/9517
UW-Eau Claire,Kiya Bjorge,https://blugolds.com/sports/womens-gymnastics/roster/kiya-bjorge/9517
UW-Eau Claire,Lauralynn Anderson,https://blugolds.com/sports/womens-gymnastics/roster/lauralynn-anderson/9515
UW-Eau Claire,Lauren Zurowski,https://blugolds.com/sports/womens-gymnastics/roster/lauren-zurowski/9490
UW-Eau Claire,Leah Robinette,https://blugolds.com/sports/womens-gymnastics/roster/leah-robinette/9463
UW-Eau Claire,Liliana Shank,https://blugolds.com/sports/womens-gymnastics/roster/lilianna-shank/14310
UW-Eau Claire,Linnea Vasali,https://blugolds.com/sports/womens-gymnastics/roster/linnea-vasali/18712
UW-Eau Claire,Madison Daly,https://blugolds.com/sports/womens-gymnastics/roster/madison-daly/18700
UW-Eau Claire,Mallory Walerko,https://blugolds.com/sports/womens-gymnastics/roster/mallory-walerko/9583
UW-Eau Claire,Maly Krajco,https://blugolds.com/sports/womens-gymnastics/roster/maly-krajco/9503
UW-Eau Claire,Megan Fayler,https://blugolds.com/sports/womens-gymnastics/roster/megan-fayler/9545
UW-Eau Claire,Meghan Dahlin,https://blugolds.com/sports/womens-gymnastics/roster/meghan-dahlin/18699
UW-Eau Claire,Molly Campbell,https://blugolds.com/sports/womens-gymnastics/roster/molly-campbell/14774
UW-Eau Claire,Molly Rajala,https://blugolds.com/sports/womens-gymnastics/roster/molly-rajala/14308
UW-Eau Claire,Nicole Delfino,https://blugolds.com/sports/womens-gymnastics/roster/coaches/nicole-delfino/207
UW-Eau Claire,Rachel Hettiarachchy,https://blugolds.com/sports/womens-gymnastics/roster/rachel-hettiarachchy/18706
UW-Eau Claire,Sarah Engstrom,https://blugolds.com/sports/womens-gymnastics/roster/sarah-engstrom/9475
UW-Eau Claire,Sierra Bradford,white
UW-Eau Claire,Sydney Dame,https://blugolds.com/sports/womens-gymnastics/roster/sydney-dame/9540
UW-Eau Claire,Tayla Thome,https://blugolds.com/sports/womens-gymnastics/roster/tayla-thome/9601
UW-Eau Claire,Taylor Custer,https://blugolds.com/sports/womens-gymnastics/roster/taylor-custer/9429
UW-Eau Claire,Taylor Kish,https://blugolds.com/sports/womens-gymnastics/roster/taylor-kish/9572
UW-Eau Claire,Tia Ravara,https://blugolds.com/sports/womens-gymnastics/roster/tia-ravara/14785
UW-Eau Claire,Tori Erickson,https://blugolds.com/sports/womens-gymnastics/roster/tori-erickson/9498
UW-Eau Claire,Victoria Perron,https://blugolds.com/sports/womens-gymnastics/roster/victoria-perron/9576
UW-La Crosse,Abby Mitchell,https://uwlathletics.com/sports/womens-gymnastics/roster/abby-mitchell/10869
UW-La Crosse,Abby Ostrovsky,https://uwlathletics.com/sports/womens-gymnastics/roster/abby-ostrovsky/5104
UW-La Crosse,Alex Wood,https://uwlathletics.com/sports/womens-gymnastics/roster/alex-wood/10026
UW-La Crosse,Alexis Sands,https://uwlathletics.com/sports/womens-gymnastics/roster/alexis-sands/7698
UW-La Crosse,Ali Berry,https://uwlathletics.com/sports/womens-gymnastics/roster/ali-berry/4021
UW-La Crosse,Allison Jahns,https://uwlathletics.com/sports/womens-gymnastics/roster/allison-jahns/5099
UW-La Crosse,Ally Blixt,https://uwlathletics.com/sports/womens-gymnastics/roster/ally-blixt/6507
UW-La Crosse,Ally Brugler,https://uwlathletics.com/sports/womens-gymnastics/roster/ally-brugler/7140
UW-La Crosse,Amy Enright,https://uwlathletics.com/sports/womens-gymnastics/roster/amy-enright/5876
UW-La Crosse,Ana Ginter,https://uwlathletics.com/sports/womens-gymnastics/roster/ana-ginter/5098
UW-La Crosse,Ashlyn Barker,https://uwlathletics.com/sports/womens-gymnastics/roster/ashlyn-barker/10857
UW-La Crosse,Audrey Kaufman,https://uwlathletics.com/sports/womens-gymnastics/roster/audrey--kaufman/8572
UW-La Crosse,Breghan Kiloran,https://uwlathletics.com/sports/womens-gymnastics/roster/breghan--kiloran/6512
UW-La Crosse,Brittany Gutzkow,https://uwlathletics.com/sports/womens-gymnastics/roster/brittany-gutzkow/7143
UW-La Crosse,Brooke Kachinsky,https://uwlathletics.com/sports/womens-gymnastics/roster/brooke-kachinsky/7145
UW-La Crosse,Caelen Lansing,https://uwlathletics.com/sports/womens-gymnastics/roster/caelen-lansing/10019
UW-La Crosse,Carly Kiesow,https://uwlathletics.com/sports/womens-gymnastics/roster/carly-kiesow/4610
UW-La Crosse,Cate Sandvik,https://uwlathletics.com/sports/womens-gymnastics/roster/cate--sandvik/9186
UW-La Crosse,Chelsie Richards,https://uwlathletics.com/sports/womens-gymnastics/roster/chelsie-richards/4612
UW-La Crosse,Claire Robbins,https://uwlathletics.com/sports/womens-gymnastics/roster/claire-robbins/10871
UW-La Crosse,Claudia Walter,https://uwlathletics.com/sports/womens-gymnastics/roster/claudia-walter/10025
UW-La Crosse,Dani Barmore,https://uwlathletics.com/sports/womens-gymnastics/roster/dani-barmore/6505
UW-La Crosse,Diana Strahl,https://uwlathletics.com/sports/womens-gymnastics/roster/diana--strahl/7185
UW-La Crosse,Elizabeth Janssen,https://uwlathletics.com/sports/womens-gymnastics/roster/elizabeth-janssen/10864
UW-La Crosse,Ellie Beckman,https://uwlathletics.com/sports/womens-gymnastics/roster/ellie-beckman/6506
UW-La Crosse,Elsa Spitzmueller,https://uwlathletics.com/sports/womens-gymnastics/roster/elsa-spitzmueller/5106
UW-La Crosse,Emiko Wiks,https://uwlathletics.com/sports/womens-gymnastics/roster/emiko-wilks/6517
UW-La Crosse,Emma Grant,https://uwlathletics.com/sports/womens-gymnastics/roster/emma-grant/8570
UW-La Crosse,Faith Sersland,https://uwlathletics.com/sports/womens-gymnastics/roster/coaches/faith-sersland/1383
UW-La Crosse,Gabby Aquilar,https://uwlathletics.com/sports/womens-gymnastics/roster/gabby-aguilar/5872
UW-La Crosse,Grace Kehr,https://uwlathletics.com/sports/womens-gymnastics/roster/grace-kehr/10865
UW-La Crosse,Hailey Warner,https://uwlathletics.com/sports/womens-gymnastics/roster/hailey-warner/5107
UW-La Crosse,Hannah Hautala,https://uwlathletics.com/sports/womens-gymnastics/roster/hannah-hautala/10017
UW-La Crosse,Hunter Matulka,https://uwlathletics.com/sports/womens-gymnastics/roster/hunter-matulka/10867
UW-La Crosse,Janelle Kopa,https://uwlathletics.com/sports/womens-gymnastics/roster/janelle-kopa/4625
UW-La Crosse,Jenna Danninger,https://uwlathletics.com/sports/womens-gymnastics/roster/jenna--danninger/8567
UW-La Crosse,Jessica Ahrens,https://uwlathletics.com/sports/womens-gymnastics/roster/jessica-ahrens/7138
UW-La Crosse,Jessica Taylor,https://uwlathletics.com/sports/womens-gymnastics/roster/jessica-taylor/10872
UW-La Crosse,Jordan Halcom,https://uwlathletics.com/sports/womens-gymnastics/roster/jordan-halcom/10863
UW-La Crosse,Jordyn Faust,https://uwlathletics.com/sports/womens-gymnastics/roster/jordyn-faust/9183
UW-La Crosse,Kacey Mortenson,https://uwlathletics.com/sports/womens-gymnastics/roster/kacey--mortenson/7695
UW-La Crosse,Kaitlyn Farley,https://uwlathletics.com/sports/womens-gymnastics/roster/kaitlyn-farley/8568
UW-La Crosse,Kari Willett,https://uwlathletics.com/sports/womens-gymnastics/roster/kari-willett/5110
UW-La Crosse,Katie Palluck,https://uwlathletics.com/sports/womens-gymnastics/roster/katie-palluck/4026
UW-La Crosse,Katie Saladin,https://uwlathletics.com/sports/womens-gymnastics/roster/katie--saladin/8576
UW-La Crosse,Keira Boetel,https://uwlathletics.com/sports/womens-gymnastics/roster/keira-boetel/8566
UW-La Crosse,Kelsi Vomacka,https://uwlathletics.com/sports/womens-gymnastics/roster/kelsi-vomacka/4032
UW-La Crosse,Kendall Westrich,https://uwlathletics.com/sports/womens-gymnastics/roster/kendall-westrich/4034
UW-La Crosse,Kerrie Legault,https://uwlathletics.com/sports/womens-gymnastics/roster/kerrie-legault/9185
UW-La Crosse,Kerry Scafidi,https://uwlathletics.com/sports/womens-gymnastics/roster/kerry-scafidi/4030
UW-La Crosse,Kyla Dickson,https://uwlathletics.com/sports/womens-gymnastics/roster/kyla-dickson/10862
UW-La Crosse,Lauren Main,https://uwlathletics.com/sports/womens-gymnastics/roster/lauren-main/10866
UW-La Crosse,Lauren Wilson,https://uwlathletics.com/sports/womens-gymnastics/roster/lauren-wilson/5884
UW-La Crosse,Leah Spankowski,https://uwlathletics.com/sports/womens-gymnastics/roster/leah-spankowski/5881
UW-La Crosse,Lilly Millington,https://uwlathletics.com/sports/womens-gymnastics/roster/lily-millington/10868
UW-La Crosse,Lily Millington,https://uwlathletics.com/sports/womens-gymnastics/roster/lily-millington/10868
UW-La Crosse,Madi Vanderpool,https://uwlathletics.com/sports/womens-gymnastics/roster/madi--vanderpool/9188
UW-La Crosse,Marisa Zepeda,https://uwlathletics.com/sports/womens-gymnastics/roster/marisa-zepeda/10027
UW-La Crosse,Megan Hawkins,https://uwlathletics.com/sports/womens-gymnastics/roster/megan-hawkins/8571
UW-La Crosse,Molly Lyngaas,https://uwlathletics.com/sports/womens-gymnastics/roster/molly-lyngaas/8574
UW-La Crosse,Monique Muehlethaler,https://uwlathletics.com/sports/womens-gymnastics/roster/monique-muehlethaler/5880
UW-La Crosse,Nicole Wangler,https://uwlathletics.com/sports/womens-gymnastics/roster/nicole-wangler/4033
UW-La Crosse,Olivia Opheim,https://uwlathletics.com/sports/womens-gymnastics/roster/olivia-opheim/8575
UW-La Crosse,Paige Breckwoldt,https://uwlathletics.com/sports/womens-gymnastics/roster/paige-breckwoldt/10860
UW-La Crosse,Rachel Chesley,https://uwlathletics.com/sports/womens-gymnastics/roster/rachel-chesley/10014
UW-La Crosse,Rachel Riesterer,https://uwlathletics.com/sports/womens-gymnastics/roster/rachel-riesterer/4028
UW-La Crosse,Raina Christenson,https://uwlathletics.com/sports/womens-gymnastics/roster/raina-christenson/10861
UW-La Crosse,Rose Franke,https://uwlathletics.com/sports/womens-gymnastics/roster/rose-franke/4037
UW-La Crosse,Sam Weyker,https://uwlathletics.com/sports/womens-gymnastics/roster/sam-weyker/6515
UW-La Crosse,Samantha Wiekamp,https://uwlathletics.com/sports/womens-gymnastics/roster/samantha-wiekamp/5882
UW-La Crosse,Sara Beck,https://uwlathletics.com/sports/womens-gymnastics/roster/sara--beck/10858
UW-La Crosse,Sarah Best,https://uwlathletics.com/roster.aspx?rp_id=10859
UW-La Crosse,Sarah Pastore,https://uwlathletics.com/sports/womens-gymnastics/roster/sarah-pastore/10870
UW-La Crosse,Savana Kettner,https://uwlathletics.com/sports/womens-gymnastics/roster/savana-kettner/5101
UW-La Crosse,Savana Kettner,https://uwlathletics.com/sports/womens-gymnastics/roster/savana-kettner/5101
UW-La Crosse,Savannah Farrell,https://uwlathletics.com/sports/womens-gymnastics/roster/savannah-farrell/6509
UW-La Crosse,Sheree Romesburg,https://uwlathletics.com/sports/womens-gymnastics/roster/sheree-romesburg/4613
